Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"CR Etulain, MP Serafim, RR Horochovski","O desafio do campo de públicas frente ao contexto de crise do Estado brasileiro",2018,"NAU Social","periodicos.ufba.br","https://periodicos.ufba.br/index.php/nausocial/article/view/31444","https://scholar.google.com/scholar?cites=5302030257121254155&as_sdt=2005&sciodt=2007&hl=en",282,"2022-11-14 12:38:01","","","","",,,,,3,0.75,1,3,4,"… ditou os resultados eleitorais de todas as eleições realizadas … é multipartidarismo e custos de campanha exacerbados e … registram mais de 450 mil receitas, que somaram cerca de 4,2 …","https://periodicos.ufba.br/index.php/nausocial/article/download/31444/19518","https://scholar.google.com/scholar?q=related:C9sVcG2YlEkJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
2,"CR Kuronuma, RT Okimura, ...","BNDES e Favorecimento às Empresas com Conexões Políticas",2018,"XVIII USP International …","congressousp.fipecafi.org","https://congressousp.fipecafi.org/anais/18UspInternational/ArtigosDownload/723.pdf","https://scholar.google.com/scholar?cites=6024989074249392739&as_sdt=2005&sciodt=2007&hl=en",259,"2022-11-14 12:38:01","PDF","","","",,,,,2,0.50,1,3,4,"… resultados obtidos nestes estudos apresentaram indícios da correlação entre financiamento de campanha e … As despesas e receitas das campanhas eleitorais devem ser reportadas ao …","https://congressousp.fipecafi.org/anais/18UspInternational/ArtigosDownload/723.pdf","https://scholar.google.com/scholar?q=related:Y6I-KqQPnVMJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
4,"CR Pironi","Igualdade política e financiamento de campanhas eleitorais",2008,"","teses.usp.br","https://www.teses.usp.br/teses/disponiveis/8/8131/tde-07052009-170520/en.php","https://scholar.google.com/scholar?cites=94260654756401160&as_sdt=2005&sciodt=2007&hl=en",330,"2022-11-14 12:38:01","","","","",,,,,4,0.29,4,1,14,"… é o controle de gastos, o papel do dinheiro na política. E há … o acordo feito na posição original representa o resultado de … os eleitores, participar e depois ganhar ou perder as eleições, …","https://www.teses.usp.br/teses/disponiveis/8/8131/tde-07052009-170520/publico/CRISTIANE_RACHEL_PIRONI.pdf","https://scholar.google.com/scholar?q=related:CBAN65DhTgEJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CR da Silva Câmara Revorêdo, ...","Fatores Explicativos da Eficácia da Despesa Orçamentária dos Municípios Brasileiros.",2021,"GCG: Revista de …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19887116&AN=148437368&h=Xe%2FQN8%2BoYYIiMgvWAB2sXPU4Aepq9vHUfX5Ji95s8zyEcdXySYeHLbtb%2B7z2GZND5PemC8bE%2BoVLDYpdzqo0Ig%3D%3D&crl=c","",796,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,2,1,"… os resultados apontam como fatores explicativos: a receita realizada… Park (2018) analisou os gastos com a dívida pública e … políticos, as preferências políticas e aos períodos eleitorais. …","","https://scholar.google.com/scholar?q=related:lkrCgfDerE8J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CRM Gurgel–UFF, FJL da Costa, DJDAF Ferraz","A EXPERIÊNCIA DO OBSERVATÓRIO SOCIAL DE NITERÓI NO PERÍODO DE 2009 A 2012",,"niteroi.osbrasil.org.br","","https://niteroi.osbrasil.org.br/wp-content/uploads/sites/24/2016/06/Monografia_Experiencia_OSNiteroi48764.pdf","",942,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,3,,"… a poucas discussões eleitorais de quatro em quatro anos. … trazendo resultados significativos na racionalização dos gastos … saber as receitas e despesas dos candidatos na campanha, …","https://niteroi.osbrasil.org.br/wp-content/uploads/sites/24/2016/06/Monografia_Experiencia_OSNiteroi48764.pdf","https://scholar.google.com/scholar?q=related:RjQfefVaUcUJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CRSC Revorêdo","Fatores explicativos da eficácia da despesa orçamentária dos municípios brasileiros",2020,"","repositorio.ufrn.br","https://repositorio.ufrn.br/handle/123456789/28954","",705,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,2,"… se as promessas de campanha estão sendo cumpridas. O … é necessário aumentar a receita e reduzir os gastos de forma … Os resultados evidenciaram que o ciclo orçamentário possui …","https://repositorio.ufrn.br/bitstream/123456789/28954/1/Fatoresexplicativoseficacia_Revoredo_2020.pdf","https://scholar.google.com/scholar?q=related:hPPelyZZpAcJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CS Carvalho","Ineficácia da legislação eleitoral na garantia da legitimidade e representatividade democráticas–uma luz sobre o processo eleitoral em Cacoal",2007,"","core.ac.uk","https://core.ac.uk/download/pdf/294852964.pdf","",449,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,15,"… econômico, reduzindo gastos de campanha que limitavam … representatividade eleitorais no nosso sistema político-eleitoral… de fraudes eleitorais e de manipulação de resultados, com o …","https://core.ac.uk/download/pdf/294852964.pdf","https://scholar.google.com/scholar?q=related:076yIm5NjmgJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CS LIMA","O PARADIGMA DO DIREITO AO MEIO AMBIENTE ECOLOGICAMENTE EQUILIBRADO FRENTE AO NEOLIBERALISMO E PRIVATIZAÇÕES: UMA ANÁLISE …",,"coloquiointernacional.com","","http://coloquiointernacional.com/anais/vi_cptc/espaco_3/O%20PARADIGMA%20DO%20DIREITO%20AO%20MEIO%20AMBIENTE%20ECOLOGICAMENTE%20EQUILIBRADO%20FRENTE%20AO%20NEOLIBERALISMO%20E%20PRIVATIZACOES.pdf","",744,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,,"… controle monetário, mas débil nos gastos sociais e na regulação … , para além dos ganhos e receitas, mas analisando os danos, … 42, 2016) O financiamento de campanha por parte das …","http://coloquiointernacional.com/anais/vi_cptc/espaco_3/O%20PARADIGMA%20DO%20DIREITO%20AO%20MEIO%20AMBIENTE%20ECOLOGICAMENTE%20EQUILIBRADO%20FRENTE%20AO%20NEOLIBERALISMO%20E%20PRIVATIZACOES.pdf","https://scholar.google.com/scholar?q=related:Qz_N_mYXu0YJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
3,"CS Pontes","A atuação da Justiça Eleitoral na fiscalização das contas dos candidatos e partidos políticos",2008,"","dominiopublico.mec.gov.br","http://dominiopublico.mec.gov.br/download/teste/arqs/cp113158.pdf","https://scholar.google.com/scholar?cites=4112159025208998373&as_sdt=2005&sciodt=2007&hl=en",314,"2022-11-14 12:38:01","PDF","","","",,,,,3,0.21,3,1,14,"… Por último, com base nos resultados alcançados na pesquisa … : limitação dos gastos de campanha, participação do Estado no … pública e a realização das receitas, como também a …","http://dominiopublico.mec.gov.br/download/teste/arqs/cp113158.pdf","https://scholar.google.com/scholar?q=related:5bl_pdhSETkJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CS Raasch","O uso do horário gratuito de propaganda eleitoral nas eleições presidenciais no Brasil: estudo comparativo.",2021,"","repositorio-aberto.up.pt","https://repositorio-aberto.up.pt/bitstream/10216/137262/2/511880.pdf","",505,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,1,"… de comunicação durante a campanha eleitoral. A adoção da … Na sequência, no Capítulo 4, discutimos os resultados … político, que profissionalizaram as campanhas eleitorais. O …","https://repositorio-aberto.up.pt/bitstream/10216/137262/2/511880.pdf","https://scholar.google.com/scholar?q=related:47t1RWtAnhMJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CS da Silva Ribeiro, JG de Araújo, ...","Financiamento Político no Brasil: Perfil das Empresas Doadoras a Candidatos Entre os Anos de 2002 a 2014",2017,"… Federal do Rio …","ojs.ccsa.ufrn.br","https://ojs.ccsa.ufrn.br/index.php/contabil/article/view/828","",415,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,3,5,"… temas como as fontes de financiamento, receita e despesas de … atos e da arrecadação e aplicação dos fundos de campanha, … Os resultados desta pesquisa indicam que há uma grande …","https://ojs.ccsa.ufrn.br/index.php/contabil/article/view/828/831","https://scholar.google.com/scholar?q=related:AB8LYl-mpzcJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CSS Luz","O perfil do Presidente da Câmara Municipal de Faro na perspetiva dos eleitores. Um contributo multidimensional ao marketing eleitoral",2016,"","sapientia.ualg.pt","https://sapientia.ualg.pt/handle/10400.1/9908","",465,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,6,"… o período temporal da campanha para as eleições em causa … voto útil num desses dois partidos, os resultados eleitorais … do seu património e das receitas cobradas pelos seus serviços …","https://sapientia.ualg.pt/bitstream/10400.1/9908/1/CLAUDIA%20LUZ-REFORMULADA-TESE_LAYOUT_COMPLETA%20_ULTIMA.1.8.pdf","https://scholar.google.com/scholar?q=related:7JtsXlH6C8IJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
4,"CSS MOURA","O Rádio como Palco da Campanha Política: um estudo sobre os programas do Horário Gratuito de Propaganda Eleitoral de Lula em 2006",2010,"","casperlibero.edu.br","https://casperlibero.edu.br/wp-content/uploads/2014/04/O-R%C3%A1dio-como-Palco-da-Campanha-Pol%C3%ADtica.pdf","https://scholar.google.com/scholar?cites=6332833693630405470&as_sdt=2005&sciodt=2007&hl=en",373,"2022-11-14 12:38:01","PDF","","","",,,,,4,0.33,4,1,12,"… intervir nos resultados das campanhas eleitorais. Seria assim … grande parte da receita da campanha em megaproduções … na grande sociedade de consumo globalizada em que se …","https://casperlibero.edu.br/wp-content/uploads/2014/04/O-R%C3%A1dio-como-Palco-da-Campanha-Pol%C3%ADtica.pdf","https://scholar.google.com/scholar?q=related:Xht3CrG-4lcJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
4,"CSS Moura","A internet na eleição presidencial de 2006",2009,"Anais XI Congresso de Ciências da Comunicação da …","intercom.org.br","http://www.intercom.org.br/papers/regionais/nordeste2009/resumos/R15-0043-1.pdf","https://scholar.google.com/scholar?cites=11737078069582522287&as_sdt=2005&sciodt=2007&hl=en",209,"2022-11-14 12:38:01","PDF","","","",,,,,4,0.31,4,1,13,"… nos resultados de uma campanha e por isso, os investimentos … uma maior receita também apresentam um maior gasto em … meio como importante nos resultados eleitorais. A legislação …","http://www.intercom.org.br/papers/regionais/nordeste2009/resumos/R15-0043-1.pdf","https://scholar.google.com/scholar?q=related:r2d-jlF64qIJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CU Santander, NF Penteado kkS","TTT",2008,"","academia.edu","https://www.academia.edu/download/34473180/notas_sobre_eleicoes_2006_-_Floriano_Ribeiro.pdf","",598,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,2,14,"… resultados eleitorais. Na continuação, reconstruímos a trajetória … da receita neoliberal aplicada ferreamente na era FHC. Uma … que mudaram seu voto nos últimos dias de campanha, de …","https://www.academia.edu/download/34473180/notas_sobre_eleicoes_2006_-_Floriano_Ribeiro.pdf","https://scholar.google.com/scholar?q=related:FPt3Tugx60QJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CU Santonder, NF Penteado, PJF Rlbelro","voos INTERNACIONAIS DE CATALoeAcAo NA PUBLICACAO (cw)",2008,"","","","",856,"2022-11-14 12:38:01","CITATION","","","",,,,,0,0.00,0,3,14,"","","https://scholar.google.com/scholar?q=related:i8xHZ1mjHpsJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
116,"CV Machado, LD Lima, TWF Baptista","Políticas de saúde no Brasil em tempos contraditórios: caminhos e tropeços na construção de um sistema universal",2017,"Cadernos de Saúde Pública","SciELO Brasil","https://www.scielo.br/j/csp/a/HfmStkr5tNJHKCCZW8qQdvz/abstract/?lang=pt","https://scholar.google.com/scholar?cites=1831761069901004199&as_sdt=2005&sciodt=2007&hl=en",518,"2022-11-14 12:38:01","","","","",,,,,116,23.20,39,3,5,"… Os resultados da estabilização econômica nos primeiros … fonte de financiamento específica e à vinculação de receitas para … desencadeada por denúncias de caixa dois de campanha e …","https://www.scielo.br/j/csp/a/HfmStkr5tNJHKCCZW8qQdvz/?format=pdf&lang=pt","https://scholar.google.com/scholar?q=related:p73W7Py4axkJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
3,"CV SILVA","Financiamento de campanha eleitoral no Brasil: uma análise do modelo de financiamento misto na atual conjuntura do país.",2018,"","repositorio.ufpe.br","https://repositorio.ufpe.br/handle/123456789/24370","https://scholar.google.com/scholar?cites=12076893610337210780&as_sdt=2005&sciodt=2007&hl=en",124,"2022-11-14 12:38:01","","","","",,,,,3,0.75,3,1,4,"… tema o financiamento das campanhas eleitorais no Brasil e … e dos gastos realizados nas campanhas eleitorais, a fim de … * No caso de cargos majoritários são incluídas receitas de …","https://repositorio.ufpe.br/bitstream/123456789/24370/1/TCC%20-%20Celso%20Vinicius%20-%20Financiamento%20Eleitoral%20-%20ABNT%20FINAL.pdf","https://scholar.google.com/scholar?q=related:nJFVosC-macJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"CV Zasso","Financiamento de campanha o artigo 27 da Lei das Eleições e suas possíveis consequências",2016,"","lume.ufrgs.br","https://www.lume.ufrgs.br/handle/10183/183768","",70,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,6,"… as formas de financiamento das campanhas eleitorais e os … Justiça Eleitoral, a obrigatoriedade do registro das receitas e … poder econômico nos resultados das eleições, controlando a …","https://www.lume.ufrgs.br/bitstream/handle/10183/183768/000999692.pdf?sequence=1","https://scholar.google.com/scholar?q=related:JsTs_LMzUOgJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
23,"D Bijos","Federalismo, instituições políticas e relações intergovernamentais: um estudo sobre os elementos determinantes das transferências voluntárias da União para os …",2013,"","repositorio.unb.br","https://repositorio.unb.br/handle/10482/13434","https://scholar.google.com/scholar?cites=15789885423947777467&as_sdt=2005&sciodt=2007&hl=en",579,"2022-11-14 12:38:01","","","","",,,,,23,2.56,23,1,9,"… Os resultados obtidos mostram que ambos os componentes … receitas patrimoniais, as receitas de prestação de serviços, as … de campanha empregadas pelos candidatos nas eleições …","https://repositorio.unb.br/bitstream/10482/13434/1/2013_DaniloBijos.pdf","https://scholar.google.com/scholar?q=related:u4WGeiLxINsJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"D Klintowitz","FINANCIAMENTO E PROCESSOS DECISÓRIOS: EM BUSCA DAS DETERMINANTES DA POLÍTICA DE DESENVOLVIMENTO URBANO NO BRASIL",,"labcidade.fau.usp.br","","http://www.labcidade.fau.usp.br/download/PDF/2011_ANPOCS_Atores_e_Dinamicas_Politicas.pdf","",466,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,,"… 00 doados oficialmente à campanha de um candidato vitorioso … 2 As receitas tributárias correspondem às receitas próprias dos … Os resultados eleitorais necessários a cada dois anos, a …","http://www.labcidade.fau.usp.br/download/PDF/2011_ANPOCS_Atores_e_Dinamicas_Politicas.pdf","https://scholar.google.com/scholar?q=related:Q7HRDmAoj-QJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
